"server name","server id","latency","jitter","packet loss","download","upload","download bytes","upload bytes","share url","download server count","p2p","time"
"Alice server","1001","15.567","1.065","0.0","1288503","129737","7084496","876900","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-29 22:50:00"
"Alice server","1001","11.573","1.111","0.0","1331205","125554","8367808","594688","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-29 23:00:00"
"Alice server","1001","11.789000000000001","1.003","0.0","1285329","127495","8624992","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-29 23:10:00"
"Bob server","1002","11.690999999999999","1.06","0.0","1271997","126681","5372256","699808","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-29 23:20:00"
"Bob server","1002","11.584000000000001","1.3330000000000002","0.0","1283929","127839","5412960","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-29 23:30:00"
"Bob server","1002","11.715","1.1320000000000001","0.0","1283549","126835","7905600","698432","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-29 23:40:00"
"Bob server","1002","11.579","1.1740000000000002","0.0","1282032","127111","7971840","534272","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-29 23:50:00"
"Alice server","1001","11.522","1.216","0.0","1287115","130831","5564160","776352","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 00:00:00"
"Bob server","1002","11.767000000000001","2.086","0.0","1289810","128494","8785664","477824","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 00:10:00"
"Bob server","1002","11.572000000000001","1.097","0.0","1281205","128648","7796160","527008","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 00:20:00"
"Bob server","1002","11.548","1.169","0.0","1284073","128251","7989120","807584","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 00:30:00"
"Alice server","1001","11.76","1.042","0.0","1296627","126416","8381024","586848","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 00:40:00"
"Alice server","1001","11.642000000000001","1.175","0.0","1256653","127684","5586239","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 00:50:00"
"Alice server","1001","11.748","1.041","0.0","1283814","127829","5414400","537376","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 01:00:00"
"Alice server","1001","11.901","469.027","10.472999999999999","1236583","126824","16327735","470848","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 01:10:00"
"Alice server","1001","11.731","111.376","27.8884","957924","126750","12558080","521312","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 01:20:00"
"Alice server","1001","11.29","1.806","0.0","1287541","126006","9391680","545952","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 01:30:00"
"Unknown server","1003","11.725","1.04","0.0","1284053","127638","10145024","538528","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 01:40:00"
"Alice server","1001","11.583","1.183","0.0","1283542","127074","8634240","899552","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 01:50:00"
"Bob server","1002","11.636","1.026","0.0","1279726","127550","5399392","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 02:00:00"
"Alice server","1001","11.285","1.495","0.0","1280920","126912","5398560","535936","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 02:10:00"
"Alice server","1001","11.690999999999999","1.01","41.8919","1009570","137506","12852000","924224","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 02:20:00"
"Alice server","1001","11.573","1.2690000000000001","0.0","1266979","127679","5634720","535936","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 02:30:00"
"Alice server","1001","11.436","1.4709999999999999","0.0","1280256","128105","5688224","502592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 02:40:00"
"Alice server","1001","11.557","0.245","0.0","1282984","127407","7731360","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 02:50:00"
"Alice server","1001","11.636","1.1640000000000001","0.0","1286677","128450","5302912","540032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 03:00:00"
"Alice server","1001","11.116","1.035","0.0","1280324","129809","5405120","848192","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 03:10:00"
"Alice server","1001","11.261","265.53","8.10811","1285909","126970","17995619","522976","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 03:20:00"
"Alice server","1001","10.539000000000001","1.587","0.0","1293521","127527","5293440","929423","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 03:30:00"
"Alice server","1001","11.702","1.225","0.0","1292627","127561","4685984","501152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 03:40:00"
"Alice server","1001","11.683","1.065","0.0","1289563","127291","5569920","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 03:50:00"
"Bob server","1002","11.734000000000002","1.0190000000000001","0.0","1286070","127692","5567872","525280","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 04:00:00"
"Alice server","1001","11.148","1.3159999999999998","0.0","1288309","127555","5297760","740128","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 04:10:00"
"Alice server","1001","11.689","1.262","0.0","1283701","127639","5539680","701248","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 04:20:00"
"Alice server","1001","11.623","1.015","0.0","1286736","128220","5569920","541472","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 04:30:00"
"Bob server","1002","11.749","0.977","0.0","1287011","126952","5556960","521536","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 04:40:00"
"Alice server","1001","11.713","1.057","0.0","1287031","127790","8337984","525568","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 04:50:00"
"Alice server","1001","11.71","1.0070000000000001","0.0","1298268","127256","7989120","535424","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 05:00:00"
"Alice server","1001","11.770999999999999","0.983","0.0","1281918","127425","7728480","649408","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 05:10:00"
"Alice server","1001","11.661","1.0590000000000002","0.0","1278643","127394","8334058","511456","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 05:20:00"
"Alice server","1001","11.761","1.0070000000000001","0.0","1281906","128054","9277920","540032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 05:30:00"
"Alice server","1001","11.627","1.177","0.0","1278357","128015","8338688","515264","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 05:40:00"
"Alice server","1001","11.765999999999998","0.987","0.0","1280648","127809","8605440","515776","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 05:50:00"
"Alice server","1001","11.715","1.03","0.0","1285824","127323","5284800","535936","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 06:00:00"
"Alice server","1001","11.482999999999999","1.459","0.0","1285628","127444","5279040","525632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 06:10:00"
"Bob server","1002","11.524000000000001","0.139","0.78125","1282209","128202","8360640","526784","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 06:20:00"
"Alice server","1001","11.769","0.948","0.0","1277465","126518","8346240","586112","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 06:30:00"
"Alice server","1001","11.735999999999999","0.985","0.0","1274685","127021","10450080","547456","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 06:40:00"
"Alice server","1001","11.692","1.225","22.2973","1128824","127174","16272224","535584","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 06:50:00"
"Unknown server","1003","11.647","1.146","0.0","1284622","127473","8212320","537088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 07:00:00"
"Alice server","1001","11.806","0.98","0.0","1282557","127904","9593504","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 07:10:00"
"Alice server","1001","11.578","1.105","0.0","1283558","127814","5538240","537088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 07:20:00"
"Alice server","1001","11.527000000000001","1.1159999999999999","0.0","1285444","127801","9360000","475232","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 07:30:00"
"Alice server","1001","15.800999999999998","1.345","0.0","1277066","129927","5388032","841200","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 07:40:00"
"Alice server","1001","11.525","1.286","0.0","1284817","128684","5420992","541472","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 07:50:00"
"Alice server","1001","10.984000000000002","1.489","0.0","1287211","126353","5695200","534272","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 08:00:00"
"Alice server","1001","11.745","0.983","0.8403360000000001","1281343","126828","7712480","853248","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 08:10:00"
"Alice server","1001","11.705","0.987","0.0","1264310","126746","9159840","482304","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 08:20:00"
"Alice server","1001","11.815999999999999","2.016","0.0","1276706","126720","6050240","548672","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 08:30:00"
"Alice server","1001","11.23","55.474","0.0","1278627","129878","8214592","495616","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 08:40:00"
"Alice server","1001","11.931","1.078","0.0","1282885","127708","9612000","501152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 08:50:00"
"Alice server","1001","11.209000000000001","109.345","0.0","1298028","126804","10291904","561568","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 09:00:00"
"Bob server","1002","11.492","0.109","0.0","1283664","128414","5424480","528512","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 09:10:00"
"Alice server","1001","11.527000000000001","1.338","0.625","1277292","126536","10364737","508512","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 09:20:00"
"Alice server","1001","11.52","1.3230000000000002","0.0","1284695","126588","7503840","534272","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 09:30:00"
"Alice server","1001","11.333","1.3159999999999998","0.0","1295160","128133","7602592","476896","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 09:40:00"
"Unknown server","1003","11.634","1.052","0.0","1278029","127755","7945920","473792","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 09:50:00"
"Alice server","1001","11.804","55.601000000000006","0.0","1283852","127924","7603424","525568","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 10:00:00"
"Alice server","1001","11.770999999999999","1.082","0.0","1285132","129946","8732160","878784","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 10:10:00"
"Alice server","1001","11.64","1.182","0.0","1277184","127889","7210080","540032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 10:20:00"
"Alice server","1001","12.105","1.617","0.0","1268766","128118","5501024","579072","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 10:30:00"
"Bob server","1002","11.67","1.0090000000000001","0.0","1283619","127472","8496000","522688","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 10:40:00"
"Bob server","1002","11.708","1.5830000000000002","0.0","1284926","127219","7213792","829408","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 10:50:00"
"Alice server","1001","11.655999999999999","0.975","0.0","1282913","127779","5547712","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 11:00:00"
"Alice server","1001","11.672","0.977","0.0","1285570","127185","6707520","534208","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 11:10:00"
"Alice server","1001","11.559000000000001","0.955","0.0","1279763","127506","8093856","537088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 11:20:00"
"Alice server","1001","11.564","1.242","0.0","1284700","131449","5423040","1929393","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 11:30:00"
"Alice server","1001","11.777000000000001","0.951","0.0","1283186","127284","5693760","499424","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 11:40:00"
"Alice server","1001","11.725","1.085","0.0","1283763","127770","8837760","525632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 11:50:00"
"Alice server","1001","11.436","0.16","0.0","1296821","126912","9035360","509728","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 12:00:00"
"Alice server","1001","11.755999999999998","0.9990000000000001","0.0","1280635","127759","10358752","514336","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 12:10:00"
"Alice server","1001","11.762","1.161","0.0","1279239","128206","8593536","476672","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 12:20:00"
"Alice server","1001","11.757","1.392","0.0","1287981","128717","5578560","1728109","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 12:30:00"
"Alice server","1001","11.714","1.022","0.0","1286173","128027","8510624","769216","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 12:40:00"
"Alice server","1001","11.712","0.976","0.0","1283995","127824","5553472","537376","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 12:50:00"
"Alice server","1001","11.520999999999999","1.095","0.0","1280014","128088","9354482","539968","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 13:00:00"
"Alice server","1001","11.712","1.06","0.0","1271912","128151","10362240","527296","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 13:10:00"
"Alice server","1001","11.737","1.024","0.0","1287627","128357","8640000","768288","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 13:20:00"
"Alice server","1001","11.065999999999999","1.442","29.5203","1076179","127483","11165120","1073192","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 13:30:00"
"Alice server","1001","11.588","0.075","0.0","1265857","127911","9267553","472448","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 13:40:00"
"Alice server","1001","11.719000000000001","1.038","0.0","1283506","127555","8500544","511232","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 13:50:00"
"Alice server","1001","11.635","1.993","0.0","1285621","127377","8627840","1126248","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 14:00:00"
"Alice server","1001","11.757","0.992","0.0","1283472","127752","8213760","525632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 14:10:00"
"Alice server","1001","11.618","2.103","0.0","1286186","127350","7612672","535648","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 14:20:00"
"Alice server","1001","11.683","1.056","0.0","1287010","127336","8374432","535648","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 14:30:00"
"Alice server","1001","11.802","0.983","0.0","1289349","127425","10651040","472576","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 14:40:00"
"Alice server","1001","11.649000000000001","1.052","0.0","1280804","127852","7994880","538944","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 14:50:00"
"Alice server","1001","11.722999999999999","1.101","0.0","1283619","127875","7863840","540256","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 15:00:00"
"Alice server","1001","11.514000000000001","0.127","0.0","1286879","126776","5421600","534272","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 15:10:00"
"Alice server","1001","11.388","1.6480000000000001","6.42202","1284388","128195","7108672","1757248","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 15:20:00"
"Alice server","1001","11.114","1.626","0.0","1286365","127587","5297152","537152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 15:30:00"
"Alice server","1001","11.48","0.1","0.0","1283745","127070","5693760","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 15:40:00"
"Alice server","1001","11.665999999999999","1.094","0.0","1279824","128310","8959680","478336","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 15:50:00"
"Alice server","1001","11.720999999999998","0.992","0.0","1287501","128674","5164064","516992","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 16:00:00"
"Alice server","1001","11.665999999999999","0.055","0.0","1285679","127374","5547104","522752","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 16:10:00"
"Alice server","1001","11.752","1.571","0.0","1289795","124994","7862624","665312","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 16:20:00"
"Alice server","1001","11.786","0.9840000000000001","0.0","1290247","127615","8363520","537152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 16:30:00"
"Alice server","1001","11.616","1.014","0.0","1285908","127490","10865024","525856","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 16:40:00"
"Alice server","1001","11.552","1.0859999999999999","0.0","1282013","128232","8498880","796064","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 16:50:00"
"Alice server","1001","10.654000000000002","1.5290000000000001","0.0","1283555","127243","5299200","537152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 17:00:00"
"Alice server","1001","11.720999999999998","1.0090000000000001","0.0","1284310","127410","7199008","550112","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 17:10:00"
"Alice server","1001","11.13","1.643","22.449","1271270","126737","13574272","1003424","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 17:20:00"
"Alice server","1001","11.776","0.958","0.0","1284401","126407","5699520","587072","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 17:30:00"
"Alice server","1001","11.677999999999999","2.126","0.0","1293555","127735","7967968","525568","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 17:40:00"
"Alice server","1001","11.325","206.608","15.625","1133734","126619","14786134","752384","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 17:50:00"
"Alice server","1001","11.274000000000001","1.253","0.0","1283915","128196","7708320","527008","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 18:00:00"
"Alice server","1001","11.745","1.078","0.0","1284130","128418","5421600","1042752","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 18:10:00"
"Alice server","1001","11.759","0.998","0.0","1282759","128472","5798880","1809263","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 18:20:00"
"Alice server","1001","11.709000000000001","1.073","0.0","1278559","127587","8471520","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 18:30:00"
"Unknown server","1003","11.414000000000001","0.121","0.0","1286803","127347","5446080","764960","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 18:40:00"
"Alice server","1001","11.584000000000001","1.124","0.0","1279123","128912","7603200","502752","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 18:50:00"
"Alice server","1001","11.542","1.14","0.0","1283668","127563","5430240","550112","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 19:00:00"
"Alice server","1001","11.237","1.5430000000000001","0.0","1298283","127130","10640160","511168","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 19:10:00"
"Alice server","1001","15.762","1.038","0.0","1283963","129965","6588980","1115643","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 19:20:00"
"Unknown server","1003","11.55","1.598","0.0","1295131","128161","9884960","475168","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 19:30:00"
"Alice server","1001","11.592","1.056","0.0","1284557","127222","5563552","1042112","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 19:40:00"
"Alice server","1001","11.632","1.105","0.0","1287253","127526","10630080","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 19:50:00"
"Alice server","1001","11.724","0.987","0.0","1283814","127379","6570336","512896","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 20:00:00"
"Alice server","1001","11.584000000000001","1.126","0.0","1294782","127225","5443200","524192","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 20:10:00"
"Bob server","1002","15.73","0.996","0.0","1285077","129702","6213416","953082","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 20:20:00"
"Bob server","1002","15.675999999999998","1.046","0.0","1277990","129701","7699964","849214","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 20:30:00"
"Bob server","1002","11.508","1.169","0.0","1287479","127158","8113824","725088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 20:40:00"
"Alice server","1001","11.724","1.3530000000000002","0.0","1284276","127347","5431680","781728","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 20:50:00"
"Alice server","1001","11.734000000000002","1.018","2.22222","1285866","127113","8741953","576032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 21:00:00"
"Alice server","1001","11.763","1.129","0.0","1278919","129651","5400884","866904","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 21:10:00"
"Alice server","1001","11.125","1.262","28.3019","1295195","135366","7228960","1345952","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 21:20:00"
"Alice server","1001","11.8","0.9329999999999999","0.0","1290188","129171","10395360","543136","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 21:30:00"
"Alice server","1001","11.727","1.067","0.0","1285070","127347","9154080","534496","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 21:40:00"
"Alice server","1001","11.449000000000002","1.2309999999999999","1.1764700000000001","1310295","127762","11034112","762016","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 21:50:00"
"Alice server","1001","11.706","1.245","0.0","1283792","128554","8092192","540032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 22:00:00"
"Alice server","1001","11.574000000000002","0.147","0.0","1287127","127163","7509600","524128","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 22:10:00"
"Alice server","1001","11.682","1.071","27.026999999999997","1175231","126938","15984000","535648","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 22:20:00"
"Alice server","1001","11.748","0.953","0.0","1279872","127958","5531872","475232","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 22:30:00"
"Alice server","1001","14.187000000000001","8.708","0.0","735015","119275","9988869","632416","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 22:40:00"
"Alice server","1001","11.648","2.467","12.6866","1249791","124447","8412480","828032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 22:50:00"
"Alice server","1001","11.637","17.896","32.2034","1037686","130850","12399456","1037745","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 23:00:00"
"Alice server","1001","11.655","1.9369999999999998","0.0","1281282","128211","8872045","501088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 23:10:00"
"Bob server","1002","12.484000000000002","4.2410000000000005","5.88235","1188204","127710","15883591","487904","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 23:20:00"
"Alice server","1001","11.767000000000001","0.9470000000000001","0.0","1287380","123637","5173920","692672","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 23:30:00"
"Alice server","1001","11.839","27.346","0.0","936433","129036","12812204","897390","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-30 23:40:00"
"Alice server","1001","11.776","0.992","0.0","1273325","127836","9751680","527072","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-30 23:50:00"
"Alice server","1001","8.737","0.536","0.0","1199471","126803","16779104","522976","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-07-01 00:00:00"
"Alice server","1001","11.732000000000001","1.139","1.875","1307548","198647","10742400","2328472","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-07-01 00:10:00"
"Alice server","1001","11.08","1.496","13.1783","1337402","128042","10432960","1162528","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-07-01 00:20:00"
"Alice server","1001","11.732000000000001","1.01","0.0","1286810","126899","10270912","535648","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-07-01 00:30:00"
